ID,TEMA,LOCAL,TEMPO,CATEGORIA,STATUS,DESCRICAO,URL,ANO,MES,DIA,DIA_DO_ANO,SEMANA_DO_ANO,DIA_DA_SEMANA,TRIMETRES,CASOS,CIDADE,ESTADO
150082239,demora na marcação de consultas,salvador - ba,2022-09-13,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,fui em uma consulta com a endocrinologista final de junho dra renata adoeci de covid e não pude fazer os exames solicitados depois que me recuperei fiz os exames dia e desde então tento marcar o retorno com a mesma médica dra renata sem sucesso agenda em atualização abrir chamado pelo site disseram que ia entrar em contato comigo em até dias e não aconteceu resolvi então marcar com outra médica dra suzana marquei para dia quando sem me perguntar recebo um email com a marcação de uma consulta com a médica dra renata para final de setembro confirmei todas as mensagem que me enviaram a respeito da consulta marcada para o dia com essa outra médica dra suzana quando chega o dia da consulta hoje depois de já ter saído de casagastado gasolina sou informada que a consulta havia sido cancelada para eu entrar em contato com a central para remarcar sabe lá para quando uma verdadeira falta de respeito com pacientecliente nem se quer nos dá a opção de ser atendida no mesmo dia por outro profissional visto o tempo que estou tentando retornar para que meus exames sejam avaliados se é que ainda tem validadeé uma verdadeira humilhação uma inversão de papéis até para conseguir contato com a ouvidoria é uma dificuldade e eles não resolvem já é uma dificuldade achar um médico bom nesse plano que esteja disposto a te examinar e entender o que está levando as suas queixas quando achamos é essa dificuldade e humilhação com as marcações se é para esperar esse tempo todo melhor não ter esse custo e ser atendida no sus está mais fácil a marcação no sus que na hapvida onde pagamos pelo serviço,https://www.reclameaqui.com.br//hapvida-saude/demora-na-marcacao-de-consultas_KHXXfqMFmy2OWdJR/,2022,9,13,256,37,1,3,75,SALVADOR,BA
150082157,demora de marcação de consulta,salvador - ba,2022-09-13,hapvida saúde<->planos de saúde<->rede de atendimento<->dificuldade para agendamento de exames-consultas,nao respondida,preciso marcar com urgência uma consulta com a hematologista ângela maria dias na clínica sts,https://www.reclameaqui.com.br//hapvida-saude/demora-de-marcacao-de-consulta_E5ecAczWNIIzxPeD/,2022,9,13,256,37,1,3,75,SALVADOR,BA
150078979,descaso com o cliente,maceió - al,2022-09-13,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,sobre o plano odontológicoestou tentando dar continuidade a um tratamento de canal endodontia a meses e sempre que entro em contato com as clínicas da rede credenciada apresentam uma desculpa nova o hapvida informa que a clínica faz o procedimento e quando eu entro em contato com a clínica informam que não fazem é uma situação estressante hoje finalmente consegui agendar em uma porém a data mais próxima é um absurdo e ainda corre o risco de daqui pra lá cancelarem minha consultaa situação do meu dente só piora fui à emergência no último sábado sentindo muita dor no dente mencionadosobre o plano de saúdeestou desde julho tentando fazer o exame da endoscopia e sempre tá ocorrendo de cancelarem meu exame faltando ou para o exame sem justifica plausível um desrespeito com o consumidor,https://www.reclameaqui.com.br//hapvida-saude/descaso-com-o-cliente_Z5MTsGHZwziw2ESo/,2022,9,13,256,37,1,3,75,MACEIÓ,AL
150077697,hapvida não fornece declaração de quitação de débitos,salvador - ba,2022-09-13,demora na execução<->planos de saúde<->administrativo<->hapvida saúde,nao respondida,preciso com urgência de declaração de quitação de débitos para manter ressarcimento de plano de saúde na empresa em que trabalho porém após diversas tentativas ainda não consegui o documento no site só há a possibilidade do informe de rendimentos referente ao ano anterior porém não é suficiente no meu caso pois preciso até o mês atual fiz contato por chat telefone email e até agora não tive minha solicitação atendida através do sac fui informada que eu poderia ir na sede aqui de salvador para tentar conseguir essa declaração na era digital isso é um absurdo até porque é um direito meu ter acesso a essa declaração e também porque estou com prazo curto para enviar esse comprovante percebese desorganização falta de gestão e de vontade em ajudar ao cliente nesta empresa de plano de saúde,https://www.reclameaqui.com.br//hapvida-saude/hapvida-nao-fornece-declaracao-de-quitacao-de-debitos_GdhZTkUjLaNDiKKh/,2022,9,13,256,37,1,3,75,SALVADOR,BA
150063849,agendamento,salvador - ba,2022-09-13,agendamento<->não encontrei meu problema<->administrativo<->hapvida saúde,nao respondida,mas um transtorno relacionado a agendamento meu filho precisa de acompanhamento com psicoterapia e fonoterapia porém só tem agenda para novembro sendo que estamos no inicio do mês de setembro a central informou que só tem agenda para de novembro um absurdo ontem ele passou por uma triagem desnecessária só me fez perde tempo porque motivo o pediatra passaria acompanhamento com os profissionais se não tivesse necessidade o hapvida esta pior que o sus cada dia fico mas insatisfeitas com o plano,https://www.reclameaqui.com.br//hapvida-saude/agendamento_VwSPX8evmK8x06d0/,2022,9,13,256,37,1,3,75,SALVADOR,BA
150077545,reembolso não efetuado pela empresa no prazo de 30 dias,são josé dos campos - sp,2022-09-13,seguro de saúde<->reembolso de pagamento<->exames lab. e imagem<->hapvida saúde,nao respondida,bom diaestou fazendo essa reclamação pois já liguei já fui pessoalmente x à hapvida de são josé dos campos e ninguém resolve meu problema de reembolsomeu pai precisou josé agenor vieira precisou fazer um exame tilt que não estava coberto pelo convênio hapvida quando pedi a autorização me autorizaram a fazer o exame em uma clínica no particular e logo após o exame pedir um reembolsoo exame foi feito foi pago o valor de r e feito o pedido pessoalmente de reembolso no dia no reembolso pediram para aguardar até dias para o resultadoem meados de julho recebi um whats da empresa pedindo para enviar o laudo do exame fiz o envio e fiquei aguardando entrarem em contato comigo ninguém mais entrou em contato para falar do reeembolsono dia de agosto liguei no sac e pedi uma urgência no reembolso e abriram o protocolo não recebi nenhuma respostano dia de agosto fui pessoalmente à hapvida de sjcampos para perguntar sobre o reembolso a moça que me atendeu me disse que o reembolso só tinha sido aprovado dia e que eu teria que esperar depositarem o dinheiro detalhe ela não tinha um prazo para me dar do dinheirohoje dia consultei a conta bancária e não há nada na conta liguei diretamente na ouvidoria e me disseram que o protocolo que abri no dia número acima ainda está no departamento responsávelhoje dia fui novamente pessoalmente à hapvida de são josé dos campos e novamente saí de lá sem uma resposta a tarde deste mesmo dia um funcionário me ligou dizendo que o meu reembolso estava em período de cadastro para pagamento mas também não me deu uma resposta para o pagamentoou seja me deram um prazo de dias para reembolso desde a abertura do mesmo no dia e hoje é dia e não recebi mais nem uma ligação sequer informando o resultado todas as vezes eu que liguei para perguntar exceto um whats que recebi pedindo o laudo do examemeu pai pagou o exame ele é aposentado teve que desembolsar para o pagamento e até agora nada não temos resposta ninguém ajudase fosse para pagar o boleto com um dia já cobra juros e tudo mais isso porque meu pai é pontualíssimo no pagamento e paga sempre com uns dias de antecedênciavocês passam um prazo de resolução que não cumpremdeixo minha reclamação aqui para ver se conseguimos este reembolso que já passou dois meses desde sua aberturajá é a a reclamação que abro aqui no reclame aqui pois a a e a a que abri me responderam no mesmo dia que iriam entrar em contato comigo e até agora nada,https://www.reclameaqui.com.br//hapvida-saude/reembolso-nao-efetuado-pela-empresa-no-prazo-de-30-dias_IfcBhnzsNHcXm2cF/,2022,9,13,256,37,1,3,75,SÃO JOSÉ DOS CAMPOS,SP
150075651,não consigo cancelar meu plano,goiânia - go,2022-09-13,não consigo cancelar<->planos de saúde<->administrativo<->hapvida saúde,nao respondida,estou tentando ligar no sac para fazer o cancelamento do meu plano e lá fala que só pode ligar de número fixo não tenho número fixo tentei ligar no hap vida mesmo pra ver se algum atendente poderia me transferir pra o sac e aí fiquei umas meia hora e ninguém atendeu me chamo ludmila westania e quero fazer o cancelamento do meu plano de saúde hap vida mas não consigo entrar em contato com vocês para fazer o cancelamento e inclusive já tem a cobrança de setembro sendo que tem dias que estou tentando cancelar para não cobrar,https://www.reclameaqui.com.br//hapvida-saude/nao-consigo-cancelar-meu-plano_Wy2t170qH2bLA3oz/,2022,9,13,256,37,1,3,75,GOIÂNIA,GO
150073323,falta de empatia,aparecida de goiânia - go,2022-09-13,mau atendimento<->planos de saúde<->rede de atendimento<->hapvida saúde,nao respondida,dia eu tinha uma exame para fazer clínica da rua no setor sul em goiânia hapvida quando entreguei o pedido para atendente de nome priscila que fica andar me destratou com rispidez porque pediu documento com foto ao verificar minha carteira na bolsa informei preocupada que tinha perdido não estava na bolsa ela jogou o pedido no balcão eu falei faz a biometria ela novamente ríspida informou não ser aceito pela empresa o procedimento fiquei chateada com a falta empatia dela que junto de outra colega disse que não eram obrigadas a ouvir reclamação cliente peguei o pedido e ouvi a atendente priscila falar que dava vontade de dar um pau e jogou papel onde tinha números para reclamação,https://www.reclameaqui.com.br//hapvida-saude/falta-de-empatia_1lvQ0Hz8vIZ1k0wR/,2022,9,13,256,37,1,3,75,APARECIDA DE GOIÂNIA,GO
150073013,"spam, mensagens e ligações indesejadas",fortaleza - ce,2022-09-13,problemas com o atendimento<->canais de atendimento<->hapvida saúde,nao respondida,desde que abri uma conta pj minha vida se tornou um inferno isso porque todo dia recebo pelo menos duas ou mais ligações e mensagens no whatsapp de funcionãrios hapvida me oferecendo plano não quero e jamais vou querer contratar esse plano ja sinalizei varias vezes para que me tirem dessa maldita lista e nada aconteceu vamos ver se por aqui vocês entendem que não é não,https://www.reclameaqui.com.br//hapvida-saude/spam-mensagens-e-ligacoes-indesejadas_LDdZ7Y6YIZ5C-Yy1/,2022,9,13,256,37,1,3,75,FORTALEZA,CE
150072289,consulta,são luís - ma,2022-09-13,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,desde de julho estou tentando marcar consulta para pediatra do meu filho que segue doente porém nunca tem disponível já levei vários médicos e nada a última otorrino causou um problema maior para ele enfim preciso da consulta com a pediatra dele com urgência mas não consigoplano de péssima qualidade aguardo retorno,https://www.reclameaqui.com.br//hapvida-saude/consulta_Dg9XRDhlp_b3coaR/,2022,9,13,256,37,1,3,75,SÃO LUÍS,MA
150069589,hapvida plano odontológico,lins - sp,2022-09-13,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,bom dia estava realizando o tratamento de canal pelo plano odontológico hapvida porem a dentista não vai fazer mais ou seja meu tratamento está pela metade estou com dente abertonão consigo sequer um dentista pelo aplicativo nem aparece minha cidade lins sp não consigo sequer marcar uma consulta para finalizar o atendimento não consigo achar uma lista de dentista disponível na minha cidade o consultor autorizado nem me responde só responde quando é para fazer o planoeu quero e preciso termina meu tratamento de canal volto a dizer meu dente está aberto,https://www.reclameaqui.com.br//hapvida-saude/hapvida-plano-odontologico_sVZCFZYkGj96ofE1/,2022,9,13,256,37,1,3,75,LINS,SP
150069499,nao consigo liberacao para exame,goiânia - go,2022-09-13,exames lab e imagens<->hapvida saúde<->exames lab. e imagem<->dificuldade para agendamento de exames-consultas,nao respondida,estou a quase desde o dia de agosto esperando a autorizacao para um exame de colonos opia om tatuagem para fazer uma cirurgia ds urgencia ja passou o prazo normal e o prazo da reclamacao e nao consigo nada a nao ser estamos passando para o setor responsavel peco que aguarde aguardar ate quando parece um robo falando e nao tem outro vocabulário estou sofrendo muito com esta espera e nao tem ser humano algum na outra ponta da linha ninguem sai da caixinha para responder sequer ate quando terei de esperar e tudo orquestrado para nos ludibriar e entrarmos no jogo de empurra empurra deles e ninguem te da uma solucao fora o fato de horas e horas em ligacoes que caem e nao resolve nada,https://www.reclameaqui.com.br//hapvida-saude/nao-consigo-liberacao-para-exame_hryyGcfCAxIjf9_I/,2022,9,13,256,37,1,3,75,GOIÂNIA,GO
150067983,não consigo consulta,ilhéus - ba,2022-09-13,seguro de saúde<->mau atendimento<->clínicas médicas<->hapvida saúde,nao respondida,perdi meu óculos de grau numa viagem é meu grau é mais que preciso agendar uma consulta para fazer um óculos novo com urgência e não consigo nenhum horário só para dia dias sem óculos ainda toda vez que eu preciso desse convênio eu fico na mão e pago consulta e não tem reembolso não faz sentido ter se quando necessito nunca consigo a recepcionista na clínica hapvida pituba extremamente grosseira não conseguiu nem olhar na agenda se seria possível um encaixe vou ficar mais dias sem óculos ou pagar uma consulta não faz sentido ter um plano desses,https://www.reclameaqui.com.br//hapvida-saude/nao-consigo-consulta_msXWATc5aHN6wmCJ/,2022,9,13,256,37,1,3,75,ILHÉUS,BA
150065339,hapvida não tem gastroenterologista,natal - rn,2022-09-13,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,minha esposa jaqueline gomes está tentando agendar uma consulta há uma semana e não consegue só dá agenda em atualização e o único fora da rede é o dr marcos antônio freire da costa mesmo assim não se consegue marcar,https://www.reclameaqui.com.br//hapvida-saude/hapvida-nao-tem-gastroenterologista_YBwITy9oJ5zM6zU2/,2022,9,13,256,37,1,3,75,NATAL,RN
150064377,falta de respeito,natal - rn,2022-09-13,hapvida saúde<->planos de saúde<->rede de atendimento<->dificuldade para agendamento de exames-consultas,nao respondida,marquei uma consulta online e simplesmente ninguém apareceu nenhum médico entrou na chamada para que eu pudesse ser atendida péssimo atendimento,https://www.reclameaqui.com.br//hapvida-saude/falta-de-respeito_NnIZbHOMiWIZZSKA/,2022,9,13,256,37,1,3,75,NATAL,RN
150064247,não tem data para marcar médico oftalmologista em são josé dos campos,são josé dos campos - sp,2022-09-13,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,entrei em contato com todos do convênio hapvida e não tem médico para marcar oftalmologista em são josé dos campos para meu esposo que possui o convênio hapvida meu esposo está tentando agendamento desde agosto para agendar um oftalmologista para cirurgia de pterígio e não encontramos agenda,https://www.reclameaqui.com.br//hapvida-saude/nao-tem-data-para-marcar-medico-oftalmologista-em-sao-jose-dos-campos_hJDY0RV9P0CGMywY/,2022,9,13,256,37,1,3,75,SÃO JOSÉ DOS CAMPOS,SP
150063903,demora em agendamento de especialidade,serrana - sp,2022-09-13,planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,bom dia meu esposo alexandre ribeiro fez uma cirurgia no joelho ligamento cruzado e minisco já a um tempo porém ele não está conseguindo trabalhar por conta de dor que apareceu do nada no dia nos deslocamos da nossa cidade para consultar em ribeirão preto com dr juan javier moreira crm porém o médico mal examinou o meu esposo simplesmente mandou ele procurar um dos profissionais dr fabrício saggiorato ou dr rodrigo hydeo gyotoku em contato com o consultório dos mesmos nem pude marcar consulta por que isso só seria possível atrás do cal center depois de mais de minutos esperando atendente fui informada que ambos especialista só tem horário para o dia gostaria de saber qual a função do convênio que teria que ter agilidade nos atendimento tá pior que o sus até dia meu esposo faz oque fica indo em hospital tomando medicação p dor,https://www.reclameaqui.com.br//hapvida-saude/demora-em-agendamento-de-especialidade_mLSBJ12y-b56Luj5/,2022,9,13,256,37,1,3,75,SERRANA,SP
150098957,irresponsabilidade do laboratorio,fortaleza - ce,2022-09-13,exames lab e imagens<->qualidade do serviço prestado<->exames lab. e imagem<->hapvida saúde,nao respondida,no dia foi feito uma coleta de um hemograma completo no laboratório da avenida barão de studar onde o resultado sairia no dia para a minha surpresa até o final do mês o resultado de creatina não tinha saído e ninguém do laboratório entrou em contato para avisar se algo tinha ocorrido meu filho tinha uma consulta a qual precisava desse exames e o levei incompleto novamente fomos fazer outros exames de alergia e ontem para a minha surpresa ligaram dia para mim pra saber o porque deu eu não ter ido realizar a coleta novamente como se nem sabia o que tinha ocorrido e mais uma vez teve algum problema no laboratório que meu filho terá que voltar e refazer o exame o mais interessante é que o resultado demora de a dias e a consulta com o alergologista será dia e novamente não terei o exame para mostrar ah e o da creatina ele terá que refazer novamente o pior é não darem justificativa alguma quando fui a uma consulta com ele no mesmo lugar questionei a demora do resulta a resposta que eu tive foi quando isso acontecer a senhora que tem que vir atrás achei um absurdo isso nunca tive esse problema com outro plano de saúde e se fosse um exame de risco ficaria por isso mesmo,https://www.reclameaqui.com.br//hapvida-saude/irresponsabilidade-do-laboratorio_Qw4nzwQvdMcmlsXm/,2022,9,13,256,37,1,3,75,FORTALEZA,CE
150099859,não consigo cancelar,natal - rn,2022-09-13,não consigo cancelar<->não encontrei meu problema<->administrativo<->hapvida saúde,nao respondida,boa tarde me chamo jéssica faz tempo que tento fazer o cancelamento do plano odontológico e não consigo ligo no sac eles informam que só pode ser feito o cancelamento através do telefone sendo que esse telefone só da que não existe e não informan outro número coloquei dependendo com propaganda enganosa e já tinha retirado o meu filho e retornei com o plano de saúde e automaticamente sem a minha permissão colocaria esse plano odontológico que na realidade não serve de nada pois cobre quase nada só tem propaganda enganosa solicito o cancelamento dos odontológico urgente,https://www.reclameaqui.com.br//hapvida-saude/nao-consigo-cancelar_61t2e0jUuBwYZLru/,2022,9,13,256,37,1,3,75,NATAL,RN
150088811,reembolso ainda não efetuado,ipanguaçu - rn,2022-09-13,reembolso de pagamento<->plano<->planos de saúde<->hapvida saúde,nao respondida,foi aberto o protocolo no dia me deram dias para ser efetuado depositado na conta e até agora não recebi hoje já é dia descaso total com o cliente operadora péssimo que não presta um serviço coerente precisando eu vim reclamar aqui porque quando ligo pro setor de cancelamento a liga falhando cortando o tempo todo e eu não entendo quase nada que a atendente fala,https://www.reclameaqui.com.br//hapvida-saude/reembolso-ainda-nao-efetuado_eb47aIRufmnvrEt7/,2022,9,13,256,37,1,3,75,IPANGUAÇU,RN
150100807,solicitação do cartão físico hapvida,paulista - pe,2022-09-13,hapvida saúde<->planos de saúde<->cartão<->cartão não enviado,nao respondida,venho por meio dessa reclamação registrar minha insatisfação e solicitar o envio pelos correios do meu cartão carteirinha hapvida titular e também solicitar cartão carteirinha dos meus dependentes no plano de saúde tentei solicitar no teleatendimento e fui informado do endereço onde fica o kit boas vindas com o cartão impresso mas quando fui no endereço não acharam solicito que verifiquem a minha solicitação porque já estou com vontade de mudar de plano de saúde insatisfeito por solicitar os cartões e não enviam pra mim é algo simples apenas emitir as carteirinhas em formato de cartão e enviar via correios tanto o meu do plano de saúde quanto o do plano odontológico e dependentes aguardo solução,https://www.reclameaqui.com.br//hapvida-saude/solicitacao-do-cartao-fisico-hapvida_Axm-AV8rJyOB7wCT/,2022,9,13,256,37,1,3,75,PAULISTA,PE
150118023,consulta online e a médica desconectou a consulta,goiânia - go,2022-09-13,problemas com o atendimento<->equipe de atendimento<->mau atendimento<->hapvida saúde,nao respondida,tinha uma consulta marcada as do dia no portal de teleconsultas entrei no horário marcado e aguardei até aproximadamente para ser atendido quase uma hora depois então a médica nara lucia de miranda almeida peres reumatologista entra no chat a mesma começa a consulta e lhe informo que tem alguns exames na plataforma do hapvida para serem vistos só que a mesma não estava conseguido acessar a médica então me pede para anexar os exames pelo chat mas como estava pelo celular fui tentar fazer o procedimento pelo computador e assim conseguir passar para o celular os arquivos mas enquanto estava fazendo o procedimento a médica nara lucia finalizou a consulta sem me avisar gostaria de uma providencia para o caso por parte da hapvida pois estou aguardando essa consulta a mais de dias e não podemos ser prejudicados pela falta de profissionalismo dos seus colaboradoresaguardo rápidas providenciasdesde já agradeço a atenção para o caso,https://www.reclameaqui.com.br//hapvida-saude/consulta-online-e-a-medica-desconectou-a-consulta_XtVE2dmSrGFvkQKy/,2022,9,13,256,37,1,3,75,GOIÂNIA,GO
150116649,ginecologista especialista sem agenda disponível,fortaleza - ce,2022-09-13,planos de saúde<->não encontrei meu problema<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,olá tento marcar um ginecologista especialista no procedimento do diu no entanto eles nunca possuem agenda disponível no site semanas atrás consegui um encaixe para a dra lenina através de uma reclamação feita aqui porém no dia da consulta por atrasar min após a tolerância isso devido ao próprio processo de passar pela recepção a dra não aceitou me atender e perdi a consulta que tento ter desde o início do ano sendo assim gostaria de ajuda para marcar em algum ginecologista disponível ou que possua minimamente compreensão com seus pacientes já que muitas vezes aguardamos por horas em um atendimento e sequer tive a opção de poder ir para o final da fila de atendimentos só foi cancelada,https://www.reclameaqui.com.br//hapvida-saude/ginecologista-especialista-sem-agenda-disponivel_3AtL-xEUkPuvyQ6J/,2022,9,13,256,37,1,3,75,FORTALEZA,CE
150116309,não consigo cancelar meu plano,mossoró - rn,2022-09-13,não consigo cancelar<->planos de saúde<->administrativo<->hapvida saúde,nao respondida,eu tenho o plano de saúde e odontológico na hapvida desde porem estou tentando cancelar estes plano há meses e não consigo o plano e pela empresa onde trabalho entrei em contato com hapvida e fui informado que seria através de um chamado pela empresa assim fiz solicito pela vez o meu supervisor abre chamado e nada de cancelar o que é preciso agora para cancelar um plano,https://www.reclameaqui.com.br//hapvida-saude/nao-consigo-cancelar-meu-plano_O8NVXiaPHyjaogzm/,2022,9,13,256,37,1,3,75,MOSSORÓ,RN
150116111,total falta de respeito com o credenciado,belém - pa,2022-09-13,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,estava precisando marcar uma consulta com um gastroenterologista liguei para o hapvida e só consegui consulta após um mês dia então o médico solicitou que eu fizesse uma endoscopia digestiva alta como tenho mais de anos é preciso que eu pegue autorização com um cardiologista e um anestesista fui marcar com um cardiologista e só tinha vaga para a consulta no dia já tinha esperado um mês para me consultar com o gastro mais um mês para me consultar com o cardiologista que posteriormente me solicitaria alguns exames como eletrocardiograma etc argumentei com a atendente se não daria para antecipar a consulta devido estar passando mal e também por ser prioridade como idoso então a atendente mandou eu ligar para o sac hapvida fortaleza liguei para o sac pensando que iriam antecipar minha consulta e para minha surpresa apenas anotaram minha reclamação e pediram que eu aguardasse dias úteis para receber uma ligação ou um email dando uma resposta à minha solicitação o que estou aguardando até hoje sendo que após esta consulta com o cardiologista ainda preciso me consultar com o anestesista para depois ir sabe deus quando marcar a endoscopía em resumo não adianta você pagar um plano caro desse,https://www.reclameaqui.com.br//hapvida-saude/total-falta-de-respeito-com-o-credenciado_4lJDf4aIPqgtky8Q/,2022,9,13,256,37,1,3,75,BELÉM,PA
150115607,autorização de cirurgia,campo grande - ms,2022-09-13,"demora para autorização de consultas, exames e cirurgias<->planos de saúde<->planos de saúde<->hapvida saúde",nao respondida,no dia solicitei uma internação para os procedimento de osteotomia e osteoplastia com um médico não credenciado afirmando que irei cobrir com os honorários médicos e não solicitarei ressarcimento dos valores gastos na data de hoje recebi a confirmação autorizando a internação quando fui buscar a guia foi autorizado com o médico errado estou pronto para operar desde o início de agosto e todos os prazos já se encerraram e nada foi resolvidofernando augusto de queirozcpf data de nascimento,https://www.reclameaqui.com.br//hapvida-saude/autorizacao-de-cirurgia_p0a71qqXbI_UlK7t/,2022,9,13,256,37,1,3,75,CAMPO GRANDE,MS
150100263,falta de respeito com o consumidor,natal - rn,2022-09-13,planos de saúde<->não encontrei meu problema<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,já há dias que ligo para o sac da hapvida para abrir um protocolo para marcar um psiquiatra infantil para a minha filha de anos e a ligação não completa a ligação cai me passam números de clínicas que não atendem pela hapvida e não resolvem ou tentam resolver essa questao,https://www.reclameaqui.com.br//hapvida-saude/falta-de-respeito-com-o-consumidor_n_baBW608ywBwh3C/,2022,9,13,256,37,1,3,75,NATAL,RN
150114585,"cobranças indevidas, demora para devolução do dinheiro",taubaté - sp,2022-09-13,planos de saúde<->cobrança indevida<->planos de saúde<->hapvida saúde,nao respondida,ainda aguardando a empresa devolver meu dinheiro de cobranças indevidas empresa séria resolve o caso hapvida enrola pior empresa que eu já vi paguei o plano sem poder usálo empresa lixo,https://www.reclameaqui.com.br//hapvida-saude/cobrancas-indevidas-demora-para-devolucao-do-dinheiro_s4fhYnaDtjLrxyzS/,2022,9,13,256,37,1,3,75,TAUBATÉ,SP
150113269,mudança de clínica,são josé de mipibu - rn,2022-09-13,planos de saúde<->rede de atendimento<->hapvida saúde,nao respondida,moro em são josé do mipibu e tenho um filho de ano e meses já passamos por tantas situações e mais essa agora das mudanças das terapias faço fono e fisioterapia antes o atendimento era em neópolis zona sul de natal e agora só em tirol na hermes da fonseca pego dois transportes pra chegar na clínica e vou sozinha além dos gastos cansaço e distância ao invés de melhorar só pioram gostariam de uma posição de vocês quando é que vão voltar os atendimentos lá na zona sul porque dinheiro pra fazer clínica vocês tem mas pra dar assistência aos pacientes aí é uma dificuldade só,https://www.reclameaqui.com.br//hapvida-saude/mudanca-de-clinica_CsROf73vXblwuA6B/,2022,9,13,256,37,1,3,75,SÃO JOSÉ DE MIPIBU,RN
150112153,mal atendimento,salvador - ba,2022-09-13,plano<->planos de saúde<->mau atendimento do prestador de serviço<->hapvida saúde,nao respondida,eu quero só ver no dia que hap vida receber um processo bem lindo nas costas por negligência médica se voces não vão rever contrato pra evitar custo paciente reclamando de dor com plano de saude teve que ir na upa para passarem exame porque a incompetente da medica disse que era dengue sem fazer nenhum exame ou passar medicação porque pelo contrato o medico pra evitar custo não pode passar exame na hap vida do uruguai ou passar mais de min na consulta vocês vão perder feio no processo na justiça por negligência medica e não é a primeira vez paga plano pra não ter atendimento por isso vou ter que passar horas na upa pra ser atendida e fazer exame,https://www.reclameaqui.com.br//hapvida-saude/mal-atendimento_ZJTTPm5crUF7eDaF/,2022,9,13,256,37,1,3,75,SALVADOR,BA
150111719,autorização cirurgia urgente,piracicaba - sp,2022-09-13,"demora para autorização de consultas, exames e cirurgias<->planos de saúde<->planos de saúde<->hapvida saúde",nao respondida,boa tarde após o problema com o convênio sobre a histeroscopia pedida em fevereiro e realizada apenas em agosto eu precisei brigar para conseguir agendar o procedimento com devido médico o qual o convênio não queria agendar e é do plano agora preciso que minha cirurgia mais os materiais sejam autorizados para ontem pois estou cancer desde fevereiro e descobri apenas em agosto por conta do convênio a atendente gloria disse que o caso não era urgente se não o médico tinha operado na hora mesmo com a solicitação de prioridade do médicopreciso essa autorização com urgência cirurgia mais materiaisé apenas uma cirurgia com todos os procedimentos mais os materiais quero uma guia detalhada com os procedimentos e materiais solicitadosatendente me deu protocolos e mandou eu ficar ligando no número sendo que é apenas uma cirurgia solange maria berto,https://www.reclameaqui.com.br//hapvida-saude/autorizacao-cirurgia-urgente_bmIUWRwK9N5l4Rr0/,2022,9,13,256,37,1,3,75,PIRACICABA,SP
150111503,58minutos para fazer uma marcação de autorização e ainda não consegui por ter caído a ligação,teresina - pi,2022-09-13,outro tipo de produto/serviço<->hapvida saúde,nao respondida,estou tentando marca uma consulta tive que autoriza primeiro depois marca e quando estou marcando a ligação caiu não estou mas conseguindo retornar porém estava faltando minutos para fazer hora de telefone para conseguir marca consultas acho isso um absurdo,https://www.reclameaqui.com.br//hapvida-saude/58minutos-para-fazer-uma-marcacao-de-autorizacao-e-ainda-nao-consegui-por-t_wYAudugILIVFXf11/,2022,9,13,256,37,1,3,75,TERESINA,PI
150110997,falta de compromisso com os usurários,natal - rn,2022-09-13,demora na execução<->plano<->planos de saúde<->hapvida saúde,nao respondida,ola brasilpaho um plano de saude familiarminha filha vai ao pediatra pea consultas simples em em mesesfoi solicitado uma consulta para um endocrinologista pediátrico e pasmemem natal apenas tem que atendem e o mais triste sabe pra quando tem agenda pra fevereiro de liguei pra uma e conseguir agendar sabe pra quandopra de dezembroe olhemisso há dias atrasé absurdo ne parece ser mais ruim q o susalem da padiayria que esta outra porcariaeu sinceramente não recomendo esse plano,https://www.reclameaqui.com.br//hapvida-saude/falta-de-compromisso-com-os-usurarios_USmi9H16V815dM3Q/,2022,9,13,256,37,1,3,75,NATAL,RN
150109977,lista de espera grupo tea,são gonçalo do amarante - ce,2022-09-13,demora na execução<->planos de saúde<->planos de saúde<->hapvida saúde,nao respondida,sou carolina mãe do ian meu filho recebeu laudo autismo cidf no dia cuja neuropediatra dra m o encaminhou para ser acompanhado pelo grupo fono psicólog terapeuta ocupacional tea no outro dia eu agendei e a primeira consulta triagem aconteceu dia eles me informaram que ele entraria numa lista de espera e que logo ele começaria as intervenções deleacontece que pasmem até hoje ele foi sequer chamado para o grupo já mandei email abri reclamação no sac e nada de providênciasele tem anos é autista e está sem acompanhamento da equipe especializada,https://www.reclameaqui.com.br//hapvida-saude/lista-de-espera-grupo-tea_MhUQ3KRvx6oZLvGV/,2022,9,13,256,37,1,3,75,SÃO GONÇALO DO AMARANTE,CE
